	gbifID	countryCode	stateProvince	eventDate	day	month	year	species	presence	Current.Mean.Diurnal.Range..Bio.2.	Current.Max..Temp..of.Warmest.Month..Bio.5.	Current.Driest.Month.Precipitation.Data..Bio.14.	Future.Mean.Diurnal.Range..Bio.2.	Future.Max..Temp..of.Warmest.Month..Bio.5.	Future.Driest.Month.Precipitation.Data..Bio.14.	blockCV_tile
2023	3860347694	US	California	2022-06-29T08:35:29	29	6	2022	Aquilegia_formosa	1	1.644381523	2.952270317	8.73372364	1.649228477	3.255525208	8.644768715	1
2024	3859868611	US	California	2022-06-29T08:35:25	29	6	2022	Aquilegia_formosa	1	1.644381523	2.952270317	8.73372364	1.649228477	3.255525208	8.644768715	1
2025	2331918042	CA	British Columbia	2019-06-22T14:01:51	22	6	2019	Aquilegia_formosa	1	0.952929115	2.077596855	70.6075058	0.948617744	2.564039803	66.39205933	6
2026	3112654390	US	California	2019-06-30T14:55:13	30	6	2019	Aquilegia_formosa	1	1.405924416	3.085946083	2.503570795	1.416571617	3.365979004	2.520554781	5
2027	4165661832	US	Oregon	2023-07-15T07:27:14	15	7	2023	Aquilegia_formosa	1	1.54386673	2.884302902	10.3074398	1.545251751	3.320983124	10.10268497	7
2028	2423181694	US	California	2019-08-16T14:08:03	16	8	2019	Aquilegia_formosa	1	1.355803776	2.245233345	11.87423325	1.36332655	2.531708336	11.9555006	1
2029	4891629227	US	California	2023-08-05T10:12:23	5	8	2023	Aquilegia_formosa	1	1.644381523	2.952270317	8.73372364	1.649228477	3.255525208	8.644768715	1
2030	1455568391	US	Oregon	2010-07-21T16:24	21	7	2010	Aquilegia_formosa	1	1.54386673	2.884302902	10.3074398	1.545251751	3.320983124	10.10268497	7
2031	1949993532	US	California	2018-07-28T07:35:03	28	7	2018	Aquilegia_formosa	1	1.355803776	2.245233345	11.87423325	1.36332655	2.531708336	11.9555006	1
2032	4901672612	CA	British Columbia	2024-06-20T13:50:50	20	6	2024	Aquilegia_formosa	1	1.114715385	2.406578827	40.98829651	1.125698566	2.931754112	39.02325058	6
2033	1990506211	US	Oregon	2012-07-22T11:28	22	7	2012	Aquilegia_formosa	1	1.54386673	2.884302902	10.3074398	1.545251751	3.320983124	10.10268497	7
2034	1847549406	US	Oregon	2012-07-22T11:28	22	7	2012	Aquilegia_formosa	1	1.54386673	2.884302902	10.3074398	1.545251751	3.320983124	10.10268497	7
2035	4875437950	CA	British Columbia	2024-06-02T10:31:10	2	6	2024	Aquilegia_formosa	1	0.868451309	1.982339287	81.89729309	0.857092285	2.447986794	78.47724915	4
2036	2641467400	US	California	2020-06-07T15:43	7	6	2020	Aquilegia_formosa	1	1.465302181	3.393344879	1.539460897	1.476878738	3.673353958	1.552924871	5
2037	2397654516	US	California	2019-08-31T14:09:31	31	8	2019	Aquilegia_formosa	1	1.644381523	2.952270317	8.73372364	1.649228477	3.255525208	8.644768715	1
2038	4430537379	US	California	2023-09-27T14:40:10	27	9	2023	Aquilegia_formosa	1	1.644381523	2.952270317	8.73372364	1.649228477	3.255525208	8.644768715	1
2039	4952934683	US	California	2024-06-30T11:12:41	30	6	2024	Aquilegia_formosa	1	1.644381523	2.952270317	8.73372364	1.649228477	3.255525208	8.644768715	1
2040	2814373998	US	California	2020-06-25T13:15	25	6	2020	Aquilegia_formosa	1	1.644381523	2.952270317	8.73372364	1.649228477	3.255525208	8.644768715	1
2041	4177281713	US	Oregon	2023-08-09T16:55	9	8	2023	Aquilegia_formosa	1	1.54386673	2.884302902	10.3074398	1.545251751	3.320983124	10.10268497	7
2042	4177472444	US	Oregon	2023-07-31T10:20:29	31	7	2023	Aquilegia_formosa	1	1.54386673	2.884302902	10.3074398	1.545251751	3.320983124	10.10268497	7
2043	4921676845	US	Oregon	2024-07-20T15:38:29	20	7	2024	Aquilegia_formosa	1	1.54386673	2.884302902	10.3074398	1.545251751	3.320983124	10.10268497	7
2044	3874041730	US	Oregon	2022-07-16T11:14:05	16	7	2022	Aquilegia_formosa	1	1.54386673	2.884302902	10.3074398	1.545251751	3.320983124	10.10268497	7
2045	4171692106	US	California	2023-07-24T12:13:31	24	7	2023	Aquilegia_formosa	1	1.44849596	2.965578079	4.027955532	1.458636284	3.251833344	4.06329155	1
2046	4165589724	US	Oregon	2023-07-15T07:56	15	7	2023	Aquilegia_formosa	1	1.54386673	2.884302902	10.3074398	1.545251751	3.320983124	10.10268497	7
2047	3330647542	US	California	2021-07-21T08:59:23	21	7	2021	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2048	2597871214	US	California	2014-08-07T10:17	7	8	2014	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2049	2251893052	US	California	2017-07-26T17:35	26	7	2017	Aquilegia_formosa	1	1.527018261	3.434504318	1.328132987	1.535851669	3.721672058	1.438187599	1
2050	4153392814	US	Oregon	2023-07-04T14:51:49	4	7	2023	Aquilegia_formosa	1	1.571261311	2.700014877	15.65044212	1.587425613	3.187909126	14.20087528	7
2051	2269303012	US	Nevada	2019-06-18T08:57:57	18	6	2019	Aquilegia_formosa	1	1.794245148	3.204663849	9.62057972	1.7956213	3.53870163	9.597915649	1
2052	3325929517	US	Oregon	2021-07-05T11:34:41	5	7	2021	Aquilegia_formosa	1	1.571261311	2.700014877	15.65044212	1.587425613	3.187909126	14.20087528	7
2053	4910803750	US	Oregon	2024-07-13T12:49:05	13	7	2024	Aquilegia_formosa	1	1.571261311	2.700014877	15.65044212	1.587425613	3.187909126	14.20087528	7
2054	4891840644	US	Oregon	2024-06-08T18:47:38	8	6	2024	Aquilegia_formosa	1	1.571261311	2.700014877	15.65044212	1.587425613	3.187909126	14.20087528	7
2055	1572343816	US	California	2017-06-29T14:15:26	29	6	2017	Aquilegia_formosa	1	1.527018261	3.434504318	1.328132987	1.535851669	3.721672058	1.438187599	1
2056	3499715315	US	California	2020-07-04T15:32:45	4	7	2020	Aquilegia_formosa	1	1.527018261	3.434504318	1.328132987	1.535851669	3.721672058	1.438187599	1
2057	3314263205	US	Oregon	2021-06-18T09:58:53	18	6	2021	Aquilegia_formosa	1	1.571261311	2.700014877	15.65044212	1.587425613	3.187909126	14.20087528	7
2058	4407428988	US	California	2023-08-30T08:43:05	30	8	2023	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2059	3307289560	US	Oregon	2021-06-14T13:18:36	14	6	2021	Aquilegia_formosa	1	1.566544533	2.896803856	10.59907913	1.572089481	3.331950378	10.51881886	7
2060	4903722420	CA	British Columbia	2024-06-15T10:42	15	6	2024	Aquilegia_formosa	1	1.208895397	2.44311142	34.99664688	1.22038765	2.963229179	34.2980423	6
2061	1580490483	US	California	2017-07-09T15:11:49	9	7	2017	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2062	1948746531	US	California	2018-07-27T11:46	27	7	2018	Aquilegia_formosa	1	1.794855118	2.676247215	13.11450005	1.80007	2.973633957	13.19005871	1
2063	2423178089	US	Oregon	2009-08-11T10:58	11	8	2009	Aquilegia_formosa	1	1.566544533	2.896803856	10.59907913	1.572089481	3.331950378	10.51881886	7
2064	4954680117	US	Oregon	2024-07-03T11:48:55	3	7	2024	Aquilegia_formosa	1	1.455056	2.965428734	9.661063194	1.455221176	3.359609604	9.741812706	7
2065	4405426747	US	California	2023-08-22T12:28:46	22	8	2023	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2066	3307420563	US	Oregon	2021-06-08T12:50:06	8	6	2021	Aquilegia_formosa	1	1.566544533	2.896803856	10.59907913	1.572089481	3.331950378	10.51881886	7
2067	4465378230	US	California	2016-07-28T08:14	28	7	2016	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2068	3328030844	US	Oregon	2021-07-07T13:52:47	7	7	2021	Aquilegia_formosa	1	1.571261311	2.700014877	15.65044212	1.587425613	3.187909126	14.20087528	7
2069	2294606270	US	Oregon	2019-07-20T14:23:18	20	7	2019	Aquilegia_formosa	1	1.571261311	2.700014877	15.65044212	1.587425613	3.187909126	14.20087528	7
2070	1913146973	US	Oregon	2018-07-31T12:32:28	31	7	2018	Aquilegia_formosa	1	1.571261311	2.700014877	15.65044212	1.587425613	3.187909126	14.20087528	7
2071	3902371845	US	Oregon	2022-08-08T16:30:15	8	8	2022	Aquilegia_formosa	1	1.571261311	2.700014877	15.65044212	1.587425613	3.187909126	14.20087528	7
2072	4172147006	US	Oregon	2023-07-22T15:59:20	22	7	2023	Aquilegia_formosa	1	1.571261311	2.700014877	15.65044212	1.587425613	3.187909126	14.20087528	7
2073	2818589077	US	California	2020-07-12T15:16:47	12	7	2020	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2074	2803015119	US	Oregon	2020-06-19T11:32:57	19	6	2020	Aquilegia_formosa	1	1.566544533	2.896803856	10.59907913	1.572089481	3.331950378	10.51881886	7
2075	3881356558	US	California	2022-07-15T12:40:08	15	7	2022	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2076	4165734608	US	Oregon	2023-07-17T13:31:36	17	7	2023	Aquilegia_formosa	1	1.571261311	2.700014877	15.65044212	1.587425613	3.187909126	14.20087528	7
2077	3858534540	US	California	2022-06-04T11:53:50	4	6	2022	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2078	3874074106	US	California	2022-07-20T14:47:06	20	7	2022	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2079	4145182978	US	Oregon	2023-06-20T16:54	20	6	2023	Aquilegia_formosa	1	1.566544533	2.896803856	10.59907913	1.572089481	3.331950378	10.51881886	7
2080	4177052246	US	Oregon	2023-08-09T14:07:32	9	8	2023	Aquilegia_formosa	1	1.566544533	2.896803856	10.59907913	1.572089481	3.331950378	10.51881886	7
2081	2864792420	US	Oregon	2020-07-03T10:49:56	3	7	2020	Aquilegia_formosa	1	1.566544533	2.896803856	10.59907913	1.572089481	3.331950378	10.51881886	7
2082	2823128599	US	California	2020-07-04T15:23:11	4	7	2020	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2083	4165917694	US	Oregon	2023-07-17T17:06:57	17	7	2023	Aquilegia_formosa	1	1.571261311	2.700014877	15.65044212	1.587425613	3.187909126	14.20087528	7
2084	2311361296	US	California	2019-07-27T14:55:26	27	7	2019	Aquilegia_formosa	1	1.527018261	3.434504318	1.328132987	1.535851669	3.721672058	1.438187599	1
2085	3337499880	US	California	2021-08-01T15:25	1	8	2021	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2086	2609077729	US	California	2019-07-31T09:15:36	31	7	2019	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2087	4465382101	US	California	2023-08-20T16:07:10	20	8	2023	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2088	2294630520	US	California	2019-07-20T15:40:38	20	7	2019	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2089	2864640446	US	California	2020-07-08T07:53:05	8	7	2020	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2090	3873919711	US	California	2022-07-14T15:19:42	14	7	2022	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2091	3874049449	US	California	2022-06-30T11:31:16	30	6	2022	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2092	3859711026	US	California	2022-07-02T12:38:20	2	7	2022	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2093	1580500993	US	California	2017-07-15T13:06:55	15	7	2017	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2094	4901720748	US	California	2024-06-19T10:50	19	6	2024	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2095	1088976440	US	California	2015-05-09T06:16:28	9	5	2015	Aquilegia_formosa	1	1.412050438	3.068194771	1.489664674	1.422158051	3.332580185	1.516188979	5
2096	4981932265	US	California	2013-06-15T06:35	15	6	2013	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2097	2283164525	US	California	2019-07-03T17:02:38	3	7	2019	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2098	4431018172	US	California	2023-10-02T09:15:29	2	10	2023	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2099	3860600892	US	California	2022-06-19T06:55:13	19	6	2022	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2100	4512165921	US	California	2023-07-05T10:47:23	5	7	2023	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2101	3355281806	US	California	2021-08-14T12:35:42	14	8	2021	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2102	3321107704	US	California	2021-06-23T10:07:18	23	6	2021	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2103	3355094772	US	California	2021-08-14T12:34:47	14	8	2021	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2104	3355482759	US	California	2021-08-14T12:33:23	14	8	2021	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2105	1580490302	US	California	2017-07-09T11:43:36	9	7	2017	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2106	1586113515	US	California	2017-07-30T15:29:42	30	7	2017	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2107	4465357003	US	California	2023-08-01T11:32:48	1	8	2023	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2108	2350355917	US	California	2019-08-07T07:31:21	7	8	2019	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2109	4921895025	US	California	2024-08-04T09:38:58	4	8	2024	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2110	4982088045	US	California	2020-06-28T10:29:11	28	6	2020	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2111	3872974913	US	California	2022-07-05T09:08	5	7	2022	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2112	1640106796	US	California	2017-09-02T13:59	2	9	2017	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2113	4936811465	US	California	2024-08-27T17:59	27	8	2024	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2114	4407460552	US	California	2023-08-22T10:22	22	8	2023	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2115	3335354638	US	California	2021-07-29T13:13:25	29	7	2021	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2116	4937097077	US	California	2022-08-05T11:58:53	5	8	2022	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2117	1572397568	US	California	2017-07-09T11:17:48	9	7	2017	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2118	4028683724	US	California	2022-08-05T11:58:46	5	8	2022	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2119	4407498377	US	California	2023-08-31T08:15:56	31	8	2023	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2120	4512200135	US	California	2023-08-05T10:03:19	5	8	2023	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2121	4952407163	US	California	2024-07-18T11:14:05	18	7	2024	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2122	4407308490	US	California	2023-08-28T15:27:40	28	8	2023	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2123	4465386113	US	California	2023-07-27T12:09	27	7	2023	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2124	4950359032	US	California	2024-09-07T16:12:36	7	9	2024	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2125	4400226456	US	California	2023-08-20T16:03:56	20	8	2023	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2126	4512023488	US	California	2021-06-22T11:08	22	6	2021	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2127	4950244648	US	California	2024-09-07T16:09:48	7	9	2024	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2128	3314414558	US	California	2021-06-12T11:12	12	6	2021	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2129	1586099912	US	California	2017-07-18T18:27:17	18	7	2017	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2130	1586099893	US	California	2017-07-18T12:17:09	18	7	2017	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2131	4022151617	US	California	2022-08-05T11:43	5	8	2022	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2132	3112729497	CA	British Columbia	2019-07-20T11:15	20	7	2019	Aquilegia_formosa	1	1.148285866	2.192454529	53.15858078	1.151692772	2.691648293	50.43374634	6
2133	1621798998	US	Oregon	2017-08-20T15:33:50	20	8	2017	Aquilegia_formosa	1	1.571261311	2.700014877	15.65044212	1.587425613	3.187909126	14.20087528	7
2134	4901226950	US	California	2024-06-16T14:09	16	6	2024	Aquilegia_formosa	1	1.794855118	2.676247215	13.11450005	1.80007	2.973633957	13.19005871	1
2135	4400356957	US	Oregon	2023-08-13T13:06:44	13	8	2023	Aquilegia_formosa	1	1.571261311	2.700014877	15.65044212	1.587425613	3.187909126	14.20087528	7
2136	4908173187	US	California	2024-06-30T15:03:59	30	6	2024	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2137	4936957758	US	California	2024-07-22T16:21:09	22	7	2024	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2138	4153902485	US	California	2023-07-02T18:41:59	2	7	2023	Aquilegia_formosa	1	1.527018261	3.434504318	1.328132987	1.535851669	3.721672058	1.438187599	1
2139	1038289888	US	California	2013-05-25T19:05:49	25	5	2013	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2140	4458574977	US	California	2023-07-31T16:12:04	31	7	2023	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2141	4407280603	US	California	2023-08-24T12:06:45	24	8	2023	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2142	1586940781	US	California	2017-08-12T22:00	12	8	2017	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2143	4465370045	US	California	2023-08-07T17:59:52	7	8	2023	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2144	3881871780	US	California	2022-07-12T08:56	12	7	2022	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2145	3892449177	US	California	2022-07-10T13:00:06	10	7	2022	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2146	1580513154	US	California	2017-07-18T11:19:54	18	7	2017	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2147	2283160197	US	California	2019-07-02T12:22	2	7	2019	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2148	2999183991	US	California	2017-07-28T15:57	28	7	2017	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2149	1453419085	US	California	8/1/2010	1	8	2010	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2150	1584437412	US	California	2017-07-24T09:37	24	7	2017	Aquilegia_formosa	1	1.794855118	2.676247215	13.11450005	1.80007	2.973633957	13.19005871	1
2151	1838076439	US	California	2017-09-13T14:54:01	13	9	2017	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2152	3456315879	US	California	2021-07-07T11:52Z	7	7	2021	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2153	2850916307	US	California	2020-07-28T13:03	28	7	2020	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2154	1572372901	US	California	2017-07-05T12:49:41	5	7	2017	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2155	4901091487	US	California	2022-08-23T15:55:58	23	8	2022	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2156	4465595031	US	California	2023-08-11T13:37:22	11	8	2023	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2157	1572372762	US	California	2017-07-05T12:41:33	5	7	2017	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2158	3881756554	US	California	2022-07-19T15:31:24	19	7	2022	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2159	2265899866	US	California	7/8/2018	8	7	2018	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2160	2294624562	US	California	2019-07-19T13:07:58	19	7	2019	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2161	2429277419	US	California	2019-09-15T15:58:31	15	9	2019	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2162	1580512999	US	California	2017-07-18T10:05:19	18	7	2017	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2163	4162303720	US	California	2023-07-05T18:00:34	5	7	2023	Aquilegia_formosa	1	1.527018261	3.434504318	1.328132987	1.535851669	3.721672058	1.438187599	1
2164	2609070922	US	California	2018-09-23T13:57:35	23	9	2018	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2165	1668884909	US	California	2017-09-30T11:39:22	30	9	2017	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2166	4524942156	US	California	2023-07-09T10:16:13	9	7	2023	Aquilegia_formosa	1	1.527018261	3.434504318	1.328132987	1.535851669	3.721672058	1.438187599	1
2167	3858643470	US	California	2022-06-16T15:28:18	16	6	2022	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2168	2850681076	US	California	2020-07-22T11:16	22	7	2020	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2169	4980259333	US	California	2024-10-12T14:10	12	10	2024	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2170	4903987736	US	California	2024-06-24T13:35:24	24	6	2024	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2171	3321062452	US	California	2021-06-30T14:35:26	30	6	2021	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2172	4982387389	US	California	2022-07-10T10:15	10	7	2022	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2173	4982030419	US	California	2022-07-10T15:02	10	7	2022	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2174	3912127219	US	California	2022-07-02T14:01:50	2	7	2022	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2175	3355101081	US	California	2019-07-15T06:01	15	7	2019	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2176	4465542031	US	California	2023-07-24T13:48:49	24	7	2023	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2177	4465653158	US	California	2023-09-05T12:21	5	9	2023	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2178	2851314207	US	California	2020-07-28T11:29	28	7	2020	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2179	3328098405	US	California	2021-07-08T18:39	8	7	2021	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2180	2803020104	US	California	4/26/2007	26	4	2007	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2181	2366060393	US	California	2019-07-18T13:49	18	7	2019	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2182	4413808475	US	California	2023-09-02T11:43:18	2	9	2023	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2183	3333095631	US	California	2021-07-21T12:21:26	21	7	2021	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2184	4162061462	US	California	2007-06-23T11:26	23	6	2007	Aquilegia_formosa	1	1.329693317	2.734947205	4.446094513	1.337557793	3.01127758	4.486470222	1
2185	1640108467	US	California	2017-09-03T07:37	3	9	2017	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2186	1640108437	US	California	2017-09-03T08:11	3	9	2017	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2187	1850993520	US	California	2017-09-03T11:12	3	9	2017	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
2188	1850993521	US	California	2017-09-03T10:44	3	9	2017	Aquilegia_formosa	1	1.361694813	2.039468956	13.48183632	1.369253826	2.317871284	13.27539635	1
